iter	Passed	Remaining
4940	819897	839478
4941	820085	839334
4942	820259	839177
4943	820431	839016
4944	820587	838841
4945	820742	838664
4946	820915	838505
4947	821088	838346
4948	821267	838194
4949	821438	838032
4950	821615	837878
4951	821805	837736
4952	821960	837560
4953	822119	837387
4954	822271	837206
4955	822445	837049
4956	822607	836879
4957	822780	836720
4958	822954	836563
4959	823126	836402
4960	823310	836255
4961	823461	836074
4962	823634	835915
4963	823790	835738
4964	823959	835576
4965	824116	835400
4966	824273	835226
4967	824449	835070
4968	824608	834897
4969	824780	834737
4970	824956	834581
4971	825134	834427
4972	825316	834278
4973	825495	834125
4974	825662	833960
4975	825831	833797
4976	826009	833643
4977	826180	833482
4978	826353	833323
4979	826524	833162
4980	826674	832981
4981	826829	832804
4982	827016	832659
4983	827199	832510
4984	827370	832350
4985	827540	832188
4986	827718	832033
4987	827886	831869
4988	828059	831710
4989	828210	831530
4990	828380	831368
4991	828550	831205
4992	828743	831067
4993	828892	830883
4994	829042	830701
4995	829216	830544
4996	829390	830386
4997	829560	830224
4998	829741	830072
4999	829914	829914
5000	830091	829759
5001	830254	829591
5002	830430	829434
5003	830598	829270
5004	830772	829112
5005	830961	828969
5006	831113	828789
5007	831283	828627
5008	831458	828471
5009	831624	828304
5010	831801	828149
5011	831966	827982
5012	832123	827807
5013	832310	827662
5014	832489	827509
5015	832658	827346
5016	832833	827189
5017	833004	827028
5018	833176	826868
5019	833327	826687
5020	833497	826525
5021	833639	826335
5022	833790	826154
5023	833967	825999
5024	834155	825855
5025	834321	825689
5026	834478	825514
5027	834655	825359
5028	834835	825207
5029	834992	825032
5030	835163	824871
5031	835334	824710
5032	835481	824524
5033	835631	824343
5034	835799	824179
5035	835947	823996
5036	836134	823850
5037	836311	823695
5038	836461	823513
5039	836606	823326
5040	836778	823166
5041	836934	822991
5042	837104	822829
5043	837273	822665
5044	837427	822488
5045	837578	822307
5046	837765	822162
5047	837937	822002
5048	838111	821843
5049	838281	821681
5050	838432	821501
5051	838603	821340
5052	838785	821189
5053	838960	821032
5054	839133	820873
5055	839301	820708
5056	839475	820551
5057	839629	820373
5058	839795	820207
5059	839966	820046
5060	840116	819864
5061	840264	819681
5062	840423	819508
5063	840591	819343
5064	840766	819186
5065	840935	819023
5066	841124	818880
5067	841295	818719
5068	841466	818558
5069	841615	818375
5070	841788	818216
5071	841959	818055
5072	842110	817874
5073	842278	817710
5074	842470	817569
5075	842643	817410
5076	842811	817246
5077	842965	817068
5078	843112	816884
5079	843291	816731
5080	843466	816574
5081	843642	816417
5082	843823	816266
5083	843974	816085
5084	844141	815920
5085	844312	815758
5086	844463	815578
5087	844639	815422
5088	844796	815247
5089	844977	815096
5090	845154	814940
5091	845323	814777
5092	845501	814622
5093	845653	814444
5094	845800	814259
5095	845972	814099
5096	846156	813950
5097	846302	813765
5098	846478	813608
5099	846642	813440
5100	846812	813278
5101	846988	813121
5102	847127	812930
5103	847292	812763
5104	847470	812609
5105	847652	812457
5106	847827	812300
5107	847978	812120
5108	848142	811952
5109	848310	811788
5110	848485	811630
5111	848650	811464
5112	848827	811308
5113	849000	811148
5114	849171	810987
5115	849342	810826
5116	849511	810663
5117	849685	810504
5118	849851	810338
5119	850023	810178
5120	850206	810029
5121	850356	809847
5122	850528	809687
5123	850694	809520
5124	850865	809359
5125	851041	809203
5126	851214	809043
5127	851386	808883
5128	851569	808733
5129	851736	808568
5130	851911	808411
5131	852056	808225
5132	852209	808046
5133	852385	807889
5134	852538	807711
5135	852708	807549
5136	852878	807387
5137	853049	807226
5138	853200	807046
5139	853375	806888
5140	853537	806718
5141	853686	806536
5142	853835	806353
5143	853986	806174
5144	854129	805985
5145	854280	805806
5146	854451	805644
5147	854606	805468
5148	854750	805281
5149	854922	805121
5150	855094	804960
5151	855253	804788
5152	855422	804624
5153	855596	804466
5154	855743	804282
5155	855906	804114
5156	856054	803931
5157	856220	803764
5158	856396	803608
5159	856568	803447
5160	856760	803306
5161	856911	803126
5162	857087	802969
5163	857261	802810
5164	857432	802649
5165	857601	802486
5166	857750	802304
5167	857925	802146
5168	858093	801982
5169	858257	801815
5170	858437	801662
5171	858610	801502
5172	858780	801340
5173	858952	801179
5174	859104	801000
5175	859258	800823
5176	859395	800630
5177	859565	800467
5178	859741	800311
5179	859898	800137
5180	860078	799984
5181	860249	799823
5182	860421	799662
5183	860590	799498
5184	860763	799339
5185	860917	799162
5186	861088	799001
5187	861268	798847
5188	861414	798663
5189	861583	798499
5190	861761	798345
5191	861948	798198
5192	862105	798024
5193	862258	797846
5194	862429	797684
5195	862597	797521
5196	862774	797364
5197	862947	797205
5198	863122	797047
5199	863308	796900
5200	863479	796738
5201	863649	796576
5202	863802	796398
5203	863964	796228
5204	864145	796076
5205	864302	795902
5206	864478	795744
5207	864657	795590
5208	864810	795413
5209	864953	795226
5210	865125	795065
5211	865294	794902
5212	865446	794723
5213	865597	794543
5214	865746	794362
5215	865895	794180
5216	866066	794018
5217	866220	793841
5218	866402	793690
5219	866569	793525
5220	866740	793363
5221	866909	793201
5222	867083	793041
5223	867250	792877
5224	867415	792709
5225	867582	792545
5226	867752	792382
5227	867896	792196
5228	868049	792018
5229	868228	791864
5230	868393	791697
5231	868564	791535
5232	868716	791356
5233	868887	791195
5234	869052	791028
5235	869195	790841
5236	869368	790682
5237	869545	790526
5238	869699	790349
5239	869872	790189
5240	870029	790015
5241	870178	789833
5242	870351	789674
5243	870513	789504
5244	870690	789348
5245	870861	789187
5246	871032	789025
5247	871191	788853
5248	871339	788670
5249	871517	788516
5250	871695	788360
5251	871865	788198
5252	872041	788041
5253	872213	787880
5254	872355	787693
5255	872528	787533
5256	872685	787358
5257	872830	787174
5258	873024	787033
5259	873177	786855
5260	873346	786692
5261	873516	786530
5262	873689	786370
5263	873837	786187
5264	874005	786023
5265	874175	785861
5266	874344	785697
5267	874503	785525
5268	874681	785370
5269	874856	785212
5270	875006	785032
5271	875167	784861
5272	875340	784702
5273	875489	784521
5274	875670	784368
5275	875817	784184
5276	875971	784008
5277	876157	783860
5278	876314	783686
5279	876462	783504
5280	876614	783326
5281	876763	783144
5282	876939	782987
5283	877112	782827
5284	877281	782664
5285	877450	782501
5286	877639	782355
5287	877790	782176
5288	877965	782018
5289	878130	781851
5290	878283	781673
5291	878456	781514
5292	878608	781335
5293	878777	781172
5294	878944	781007
5295	879123	780852
5296	879309	780705
5297	879483	780545
5298	879656	780386
5299	879812	780210
5300	879979	780046
5301	880127	779864
5302	880297	779701
5303	880463	779535
5304	880621	779362
5305	880804	779211
5306	880975	779049
5307	881130	778874
5308	881281	778694
5309	881447	778529
5310	881595	778346
5311	881769	778188
5312	881919	778008
5313	882071	777829
5314	882216	777644
5315	882387	777484
5316	882562	777325
5317	882710	777143
5318	882864	776966
5319	883009	776782
5320	883160	776603
5321	883330	776440
5322	883496	776275
5323	883677	776122
5324	883847	775960
5325	883997	775780
5326	884148	775600
5327	884320	775440
5328	884476	775265
5329	884647	775103
5330	884815	774940
5331	885005	774794
5332	885153	774613
5333	885324	774451
5334	885496	774290
5335	885669	774131
5336	885820	773951
5337	885995	773793
5338	886152	773619
5339	886300	773438
5340	886483	773286
5341	886636	773110
5342	886808	772949
5343	886960	772771
5344	887133	772610
5345	887301	772446
5346	887442	772259
5347	887599	772085
5348	887754	771909
5349	887915	771739
5350	888079	771572
5351	888266	771424
5352	888441	771266
5353	888593	771088
5354	888766	770927
5355	888936	770765
5356	889107	770604
5357	889256	770423
5358	889438	770271
5359	889609	770109
5360	889754	769925
5361	889917	769757
5362	890091	769598
5363	890243	769420
5364	890392	769239
5365	890565	769079
5366	890709	768894
5367	890896	768746
5368	891067	768585
5369	891239	768423
5370	891411	768263
5371	891585	768104
5372	891734	767923
5373	891905	767762
5374	892082	767605
5375	892269	767458
5376	892444	767299
5377	892588	767114
5378	892732	766929
5379	892902	766767
5380	893074	766606
5381	893244	766444
5382	893430	766295
5383	893602	766134
5384	893771	765971
5385	893945	765812
5386	894120	765653
5387	894275	765478
5388	894444	765315
5389	894615	765153
5390	894782	764988
5391	894934	764810
5392	895102	764646
5393	895277	764487
5394	895466	764341
5395	895631	764175
5396	895776	763991
5397	895947	763829
5398	896111	763661
5399	896283	763500
5400	896457	763341
5401	896607	763161
5402	896769	762993
5403	896942	762832
5404	897107	762665
5405	897278	762504
5406	897450	762343
5407	897602	762165
5408	897772	762003
5409	897939	761837
5410	898113	761678
5411	898261	761497
5412	898435	761338
5413	898621	761189
5414	898788	761024
5415	898958	760861
5416	899126	760697
5417	899304	760541
5418	899484	760387
5419	899640	760213
5420	899788	760031
5421	899938	759852
5422	900106	759688
5423	900257	759508
5424	900406	759329
5425	900590	759178
5426	900763	759017
5427	900920	758844
5428	901069	758664
5429	901231	758494
5430	901383	758316
5431	901551	758153
5432	901696	757969
5433	901886	757823
5434	902034	757642
5435	902202	757478
5436	902369	757313
5437	902542	757153
5438	902688	756970
5439	902840	756792
5440	903018	756637
5441	903191	756477
5442	903367	756319
5443	903553	756170
5444	903722	756006
5445	903890	755842
5446	904026	755651
5447	904206	755497
5448	904353	755315
5449	904522	755151
5450	904691	754988
5451	904862	754826
5452	905008	754644
5453	905166	754471
5454	905347	754317
5455	905515	754154
5456	905684	753990
5457	905835	753811
5458	906004	753648
5459	906180	753490
5460	906358	753335
5461	906539	753181
5462	906706	753016
5463	906876	752853
5464	907021	752670
5465	907188	752504
5466	907367	752349
5467	907535	752185
5468	907684	752005
5469	907872	751857
5470	908044	751696
5471	908212	751532
5472	908386	751373
5473	908532	751190
5474	908698	751025
5475	908848	750845
5476	909002	750669
5477	909167	750503
5478	909317	750324
5479	909493	750166
5480	909667	750006
5481	909842	749848
5482	909993	749669
5483	910168	749511
5484	910338	749349
5485	910495	749175
5486	910659	749008
5487	910825	748842
5488	910993	748678
5489	911163	748514
5490	911318	748340
5491	911482	748172
5492	911652	748009
5493	911826	747850
5494	911985	747678
5495	912136	747500
5496	912317	747347
5497	912490	747186
5498	912664	747027
5499	912841	746870
5500	912988	746688
5501	913162	746529
5502	913347	746379
5503	913520	746219
5504	913684	746051
5505	913857	745890
5506	914000	745706
5507	914153	745529
5508	914329	745371
5509	914494	745204
5510	914645	745026
5511	914789	744843
5512	914964	744684
5513	915128	744516
5514	915278	744337
5515	915431	744161
5516	915600	743998
5517	915747	743816
5518	915897	743637
5519	916069	743476
5520	916239	743314
5521	916386	743132
5522	916571	742981
5523	916733	742813
5524	916903	742650
5525	917057	742474
5526	917224	742309
5527	917402	742153
5528	917547	741970
5529	917718	741808
5530	917885	741643
5531	918062	741486
5532	918230	741321
5533	918373	741137
5534	918548	740978
5535	918718	740816
5536	918894	740658
5537	919060	740492
5538	919235	740334
5539	919399	740166
5540	919561	739997
5541	919737	739839
5542	919913	739681
5543	920078	739514
5544	920250	739353
5545	920419	739190
5546	920593	739030
5547	920741	738850
5548	920914	738689
5549	921098	738538
5550	921251	738362
5551	921426	738203
5552	921591	738036
5553	921765	737876
5554	921917	737699
5555	922093	737542
5556	922265	737380
5557	922418	737204
5558	922587	737041
5559	922769	736887
5560	922940	736725
5561	923120	736571
5562	923302	736418
5563	923471	736254
5564	923617	736072
5565	923814	735930
5566	923983	735767
5567	924144	735598
5568	924303	735425
5569	924489	735276
5570	924662	735116
5571	924829	734950
5572	924976	734769
5573	925154	734612
5574	925305	734435
5575	925452	734254
5576	925619	734089
5577	925787	733924
5578	925934	733743
5579	926117	733591
5580	926291	733431
5581	926467	733273
5582	926622	733099
5583	926795	732938
5584	926944	732759
5585	927097	732582
5586	927248	732405
5587	927420	732243
5588	927587	732078
5589	927742	731904
5590	927921	731748
5591	928077	731574
5592	928249	731413
5593	928392	731229
5594	928565	731069
5595	928737	730907
5596	928906	730744
5597	929079	730583
5598	929247	730419
5599	929397	730240
5600	929571	730080
5601	929759	729932
5602	929930	729770
5603	930084	729595
5604	930254	729432
5605	930427	729271
5606	930597	729109
5607	930770	728948
5608	930941	728786
5609	931123	728632
5610	931282	728461
5611	931453	728300
5612	931621	728135
5613	931778	727962
5614	931945	727796
5615	932119	727637
5616	932285	727471
5617	932458	727311
5618	932609	727133
5619	932761	726956
5620	932928	726790
5621	933099	726629
5622	933246	726448
5623	933434	726299
5624	933580	726118
5625	933755	725959
5626	933902	725778
5627	934055	725602
5628	934231	725444
5629	934404	725284
5630	934560	725110
5631	934730	724946
5632	934900	724784
5633	935057	724611
5634	935231	724451
5635	935400	724287
5636	935548	724108
5637	935701	723932
5638	935848	723751
5639	936019	723589
5640	936181	723420
5641	936353	723259
5642	936521	723094
5643	936700	722938
5644	936860	722768
5645	937033	722607
5646	937182	722428
5647	937328	722247
5648	937510	722093
5649	937681	721932
5650	937836	721757
5651	937984	721577
5652	938164	721422
5653	938312	721242
5654	938481	721079
5655	938655	720919
5656	938831	720761
5657	938994	720592
5658	939147	720416
5659	939290	720233
5660	939472	720079
5661	939619	719898
5662	939766	719718
5663	939945	719562
5664	940126	719408
5665	940315	719260
5666	940468	719083
5667	940641	718923
5668	940789	718743
5669	940944	718569
5670	941114	718406
5671	941286	718245
5672	941466	718090
5673	941636	717927
5674	941820	717775
5675	941973	717599
5676	942143	717436
5677	942308	717269
5678	942482	717109
5679	942656	716949
5680	942805	716771
5681	942976	716608
5682	943149	716448
5683	943293	716265
5684	943467	716106
5685	943633	715940
5686	943801	715775
5687	943975	715615
5688	944124	715437
5689	944272	715257
5690	944439	715092
5691	944613	714932
5692	944760	714751
5693	944940	714596
5694	945115	714437
5695	945286	714275
5696	945440	714100
5697	945615	713941
5698	945787	713779
5699	945956	713616
5700	946126	713453
5701	946295	713289
5702	946454	713118
5703	946595	712934
5704	946780	712781
5705	946958	712625
5706	947124	712459
5707	947271	712278
5708	947424	712103
5709	947581	711930
5710	947727	711749
5711	947903	711591
5712	948087	711439
5713	948261	711279
5714	948431	711115
5715	948605	710956
5716	948759	710781
5717	948932	710620
5718	949080	710441
5719	949263	710288
5720	949437	710128
5721	949586	709949
5722	949759	709788
5723	949933	709628
5724	950103	709466
5725	950254	709288
5726	950446	709142
5727	950617	708979
5728	950787	708817
5729	950940	708641
5730	951100	708471
5731	951245	708289
5732	951421	708131
5733	951568	707951
5734	951735	707785
5735	951885	707608
5736	952068	707454
5737	952239	707292
5738	952415	707133
5739	952583	706969
5740	952735	706793
5741	952882	706613
5742	953057	706454
5743	953206	706275
5744	953380	706115
5745	953528	705936
5746	953685	705763
5747	953862	705606
5748	954018	705433
5749	954184	705266
5750	954337	705091
5751	954492	704917
5752	954642	704739
5753	954818	704581
5754	954967	704402
5755	955134	704237
5756	955300	704071
5757	955472	703910
5758	955643	703747
5759	955793	703570
5760	955961	703405
5761	956125	703238
5762	956306	703083
5763	956477	702921
5764	956654	702763
5765	956824	702600
5766	956996	702439
5767	957186	702290
5768	957361	702131
5769	957533	701969
5770	957682	701791
5771	957858	701632
5772	958026	701468
5773	958202	701310
5774	958391	701161
5775	958541	700983
5776	958688	700803
5777	958859	700641
5778	959031	700479
5779	959181	700302
5780	959338	700129
5781	959525	699979
5782	959691	699813
5783	959844	699637
5784	959997	699462
5785	960167	699299
5786	960337	699136
5787	960514	698978
5788	960696	698824
5789	960867	698661
5790	961038	698499
5791	961182	698317
5792	961353	698155
5793	961525	697994
5794	961676	697816
5795	961842	697650
5796	962016	697491
5797	962188	697329
5798	962364	697170
5799	962531	697005
5800	962699	696840
5801	962866	696675
5802	963034	696511
5803	963226	696364
5804	963399	696203
5805	963559	696032
5806	963737	695875
5807	963914	695717
5808	964085	695555
5809	964260	695396
5810	964429	695232
5811	964577	695053
5812	964767	694904
5813	964922	694731
5814	965094	694569
5815	965272	694411
5816	965433	694242
5817	965588	694068
5818	965761	693907
5819	965906	693726
5820	966090	693573
5821	966266	693414
5822	966432	693248
5823	966610	693091
5824	966778	692927
5825	966934	692753
5826	967086	692578
5827	967258	692416
5828	967438	692260
5829	967615	692102
5830	967790	691942
5831	967960	691779
5832	968118	691607
5833	968296	691450
5834	968473	691292
5835	968655	691137
5836	968834	690981
5837	968978	690799
5838	969153	690639
5839	969329	690481
5840	969501	690319
5841	969671	690156
5842	969847	689997
5843	970044	689853
5844	970217	689692
5845	970391	689532
5846	970560	689368
5847	970731	689206
5848	970903	689044
5849	971082	688887
5850	971232	688710
5851	971406	688549
5852	971571	688383
5853	971736	688216
5854	971907	688054
5855	972076	687889
5856	972248	687728
5857	972420	687566
5858	972584	687399
5859	972764	687243
5860	972929	687076
5861	973118	686926
5862	973294	686767
5863	973461	686602
5864	973599	686416
5865	973787	686266
5866	973958	686103
5867	974135	685945
5868	974287	685769
5869	974438	685593
5870	974602	685425
5871	974780	685268
5872	974967	685116
5873	975110	684934
5874	975287	684776
5875	975434	684596
5876	975612	684439
5877	975782	684275
5878	975931	684098
5879	976117	683946
5880	976271	683771
5881	976440	683607
5882	976585	683427
5883	976761	683268
5884	976932	683105
5885	977086	682931
5886	977262	682772
5887	977434	682610
5888	977608	682450
5889	977779	682287
5890	977949	682124
5891	978129	681967
5892	978280	681791
5893	978449	681627
5894	978611	681458
5895	978783	681297
5896	978957	681136
5897	979139	680981
5898	979310	680819
5899	979495	680666
5900	979643	680487
5901	979812	680323
5902	979958	680144
5903	980115	679971
5904	980283	679807
5905	980437	679632
5906	980609	679470
5907	980803	679324
5908	980972	679160
5909	981124	678984
5910	981270	678804
5911	981418	678626
5912	981597	678469
5913	981762	678302
5914	981930	678137
5915	982103	677976
5916	982255	677801
5917	982396	677617
5918	982557	677448
5919	982727	677285
5920	982894	677119
5921	983068	676959
5922	983244	676799
5923	983416	676638
5924	983573	676466
5925	983755	676311
5926	983929	676150
5927	984082	675975
5928	984251	675811
5929	984414	675643
5930	984584	675480
5931	984749	675313
5932	984933	675160
5933	985104	674997
5934	985271	674832
5935	985421	674655
5936	985600	674497
5937	985742	674315
5938	985900	674143
5939	986074	673983
5940	986244	673819
5941	986411	673655
5942	986573	673485
5943	986735	673317
5944	986884	673139
5945	987057	672978
5946	987228	672816
5947	987401	672654
5948	987573	672492
5949	987721	672314
5950	987903	672159
5951	988050	671980
5952	988217	671815
5953	988369	671640
5954	988540	671476
5955	988688	671298
5956	988859	671136
5957	989037	670978
5958	989189	670802
5959	989355	670636
5960	989512	670464
5961	989674	670295
5962	989849	670136
5963	990028	669978
5964	990199	669816
5965	990380	669660
5966	990522	669478
5967	990682	669308
5968	990864	669153
5969	991012	668974
5970	991186	668814
5971	991332	668634
5972	991517	668481
5973	991680	668313
5974	991855	668153
5975	992035	667997
5976	992191	667824
5977	992358	667659
5978	992523	667492
5979	992676	667317
5980	992843	667152
5981	993021	666994
5982	993174	666819
5983	993323	666642
5984	993497	666481
5985	993672	666321
5986	993820	666143
5987	993996	665984
5988	994182	665831
5989	994348	665665
5990	994496	665487
5991	994650	665313
5992	994821	665151
5993	994993	664989
5994	995162	664825
5995	995333	664662
5996	995497	664494
5997	995678	664339
5998	995849	664176
5999	996018	664012
6000	996190	663850
6001	996362	663688
6002	996517	663515
6003	996668	663339
6004	996816	663160
6005	996988	662998
6006	997166	662840
6007	997328	662672
6008	997515	662520
6009	997688	662359
6010	997860	662196
6011	998033	662035
6012	998184	661859
6013	998355	661696
6014	998508	661522
6015	998681	661360
6016	998846	661193
6017	998999	661019
6018	999169	660856
6019	999323	660682
6020	999496	660521
6021	999658	660352
6022	999824	660186
6023	999994	660023
6024	1000163	659858
6025	1000313	659682
6026	1000487	659521
6027	1000663	659362
6028	1000838	659202
6029	1001006	659037
6030	1001180	658876
6031	1001352	658714
6032	1001529	658555
6033	1001708	658398
6034	1001852	658218
6035	1002028	658058
6036	1002205	657899
6037	1002355	657723
6038	1002542	657571
6039	1002720	657412
6040	1002878	657241
6041	1003046	657076
6042	1003195	656899
6043	1003376	656743
6044	1003527	656567
6045	1003706	656409
6046	1003884	656251
6047	1004031	656073
6048	1004218	655921
6049	1004392	655760
6050	1004545	655585
6051	1004718	655424
6052	1004894	655265
6053	1005043	655088
6054	1005216	654926
6055	1005392	654767
6056	1005558	654600
6057	1005740	654445
6058	1005925	654291
6059	1006108	654136
6060	1006264	653963
6061	1006436	653801
6062	1006604	653637
6063	1006786	653481
6064	1006934	653303
6065	1007091	653131
6066	1007263	652969
6067	1007436	652808
6068	1007621	652654
6069	1007798	652495
6070	1007968	652332
6071	1008139	652169
6072	1008301	652000
6073	1008444	651819
6074	1008619	651659
6075	1008779	651489
6076	1008964	651335
6077	1009135	651173
6078	1009305	651009
6079	1009476	650846
6080	1009627	650670
6081	1009813	650517
6082	1009987	650357
6083	1010157	650193
6084	1010338	650036
6085	1010489	649861
6086	1010675	649708
6087	1010831	649535
6088	1010998	649370
6089	1011170	649207
6090	1011342	649045
6091	1011513	648882
6092	1011684	648719
6093	1011855	648556
6094	1012029	648396
6095	1012187	648225
6096	1012334	648046
6097	1012499	647880
6098	1012679	647722
6099	1012830	647547
6100	1012979	647370
6101	1013149	647207
6102	1013307	647036
6103	1013474	646870
6104	1013639	646703
6105	1013791	646528
6106	1013959	646364
6107	1014130	646201
6108	1014310	646043
6109	1014464	645869
6110	1014639	645709
6111	1014800	645540
6112	1014953	645366
6113	1015098	645187
6114	1015271	645025
6115	1015421	644849
6116	1015571	644672
6117	1015736	644506
6118	1015915	644348
6119	1016088	644186
6120	1016242	644013
6121	1016416	643852
6122	1016566	643675
6123	1016758	643526
6124	1016929	643363
6125	1017091	643195
6126	1017245	643021
6127	1017396	642845
6128	1017567	642682
6129	1017740	642521
6130	1017924	642366
6131	1018097	642205
6132	1018269	642042
6133	1018445	641883
6134	1018616	641720
6135	1018771	641546
6136	1018945	641386
6137	1019115	641222
6138	1019275	641052
6139	1019439	640885
6140	1019617	640726
6141	1019795	640568
6142	1019943	640391
6143	1020118	640230
6144	1020271	640056
6145	1020442	639893
6146	1020591	639716
6147	1020784	639567
6148	1020952	639402
6149	1021122	639239
6150	1021280	639068
6151	1021455	638907
6152	1021629	638746
6153	1021774	638567
6154	1021957	638411
6155	1022121	638244
6156	1022273	638069
6157	1022448	637909
6158	1022615	637743
6159	1022764	637567
6160	1022905	637385
6161	1023094	637234
6162	1023270	637074
6163	1023443	636912
6164	1023615	636750
6165	1023786	636587
6166	1023956	636423
6167	1024129	636261
6168	1024284	636089
6169	1024469	635935
6170	1024632	635766
6171	1024782	635590
6172	1024955	635429
6173	1025136	635272
6174	1025287	635097
6175	1025458	634934
6176	1025635	634774
6177	1025815	634617
6178	1025966	634441
6179	1026152	634288
6180	1026301	634111
6181	1026448	633933
6182	1026624	633774
6183	1026796	633611
6184	1026949	633437
6185	1027128	633279
6186	1027311	633123
6187	1027481	632960
6188	1027658	632801
6189	1027831	632639
6190	1027994	632471
6191	1028172	632312
6192	1028338	632146
6193	1028511	631984
6194	1028662	631809
6195	1028837	631648
6196	1029027	631497
6197	1029207	631340
6198	1029361	631166
6199	1029534	631004
6200	1029708	630843
6201	1029878	630679
6202	1030066	630527
6203	1030213	630349
6204	1030359	630171
6205	1030531	630009
6206	1030688	629837
6207	1030852	629670
6208	1031022	629506
6209	1031212	629355
6210	1031367	629182
6211	1031520	629008
6212	1031691	628845
6213	1031865	628684
6214	1032017	628509
6215	1032174	628338
6216	1032334	628167
6217	1032499	628001
6218	1032653	627828
6219	1032830	627668
6220	1033003	627506
6221	1033186	627351
6222	1033336	627175
6223	1033489	627001
6224	1033670	626844
6225	1033835	626677
6226	1034011	626517
6227	1034184	626355
6228	1034353	626191
6229	1034526	626029
6230	1034700	625868
6231	1034850	625692
6232	1035001	625517
6233	1035173	625355
6234	1035364	625203
6235	1035533	625040
6236	1035708	624879
6237	1035883	624718
6238	1036063	624561
6239	1036237	624399
6240	1036384	624221
6241	1036572	624069
6242	1036737	623902
6243	1036906	623738
6244	1037080	623576
6245	1037239	623406
6246	1037404	623239
6247	1037554	623064
6248	1037721	622898
6249	1037897	622738
6250	1038055	622567
6251	1038222	622402
6252	1038372	622226
6253	1038549	622066
6254	1038718	621902
6255	1038889	621739
6256	1039066	621580
6257	1039234	621415
6258	1039428	621265
6259	1039600	621102
6260	1039765	620936
6261	1039944	620778
6262	1040097	620604
6263	1040269	620441
6264	1040423	620268
6265	1040601	620109
6266	1040747	619931
6267	1040919	619768
6268	1041085	619602
6269	1041272	619449
6270	1041407	619264
6271	1041569	619096
6272	1041729	618926
6273	1041899	618763
6274	1042051	618588
6275	1042199	618411
6276	1042383	618256
6277	1042555	618093
6278	1042706	617918
6279	1042881	617757
6280	1043036	617585
6281	1043207	617422
6282	1043381	617260
6283	1043551	617097
6284	1043715	616929
6285	1043874	616759
6286	1044041	616593
6287	1044210	616429
6288	1044378	616264
6289	1044552	616103
6290	1044718	615937
6291	1044870	615762
6292	1045030	615593
6293	1045201	615430
6294	1045373	615267
6295	1045545	615104
6296	1045695	614929
6297	1045867	614766
6298	1046021	614593
6299	1046168	614416
6300	1046352	614260
6301	1046527	614100
6302	1046682	613927
6303	1046857	613766
6304	1047027	613603
6305	1047173	613425
6306	1047346	613263
6307	1047496	613087
6308	1047670	612926
6309	1047814	612747
6310	1047998	612591
6311	1048154	612419
6312	1048328	612258
6313	1048500	612095
6314	1048651	611920
6315	1048802	611746
6316	1048971	611582
6317	1049153	611425
6318	1049296	611245
6319	1049468	611082
6320	1049638	610919
6321	1049805	610753
6322	1049979	610592
6323	1050148	610427
6324	1050298	610252
6325	1050469	610089
6326	1050619	609914
6327	1050791	609751
6328	1050968	609591
6329	1051122	609418
6330	1051291	609254
6331	1051464	609092
6332	1051635	608928
6333	1051814	608770
6334	1051989	608609
6335	1052148	608439
6336	1052307	608269
6337	1052481	608107
6338	1052651	607943
6339	1052824	607782
6340	1053001	607622
6341	1053168	607456
6342	1053321	607283
6343	1053510	607130
6344	1053684	606968
6345	1053853	606804
6346	1054027	606643
6347	1054199	606480
6348	1054370	606317
6349	1054524	606144
6350	1054687	605976
6351	1054840	605802
6352	1054997	605631
6353	1055159	605462
6354	1055332	605300
6355	1055503	605137
6356	1055680	604978
6357	1055860	604819
6358	1056027	604654
6359	1056194	604488
6360	1056368	604327
6361	1056538	604163
6362	1056711	604001
6363	1056870	603831
6364	1057033	603663
6365	1057222	603510
6366	1057394	603347
6367	1057579	603192
6368	1057732	603018
6369	1057870	602836
6370	1058048	602677
6371	1058220	602514
6372	1058367	602337
6373	1058550	602181
6374	1058727	602021
6375	1058900	601859
6376	1059047	601682
6377	1059220	601520
6378	1059396	601359
6379	1059567	601196
6380	1059755	601043
6381	1059927	600880
6382	1060100	600717
6383	1060261	600549
6384	1060436	600388
6385	1060608	600225
6386	1060798	600072
6387	1060962	599905
6388	1061134	599742
6389	1061303	599578
6390	1061478	599417
6391	1061646	599252
6392	1061827	599094
6393	1061979	598920
6394	1062163	598764
6395	1062321	598594
6396	1062493	598430
6397	1062664	598267
6398	1062817	598094
6399	1062990	597932
6400	1063138	597755
6401	1063303	597589
6402	1063448	597411
6403	1063611	597243
6404	1063786	597082
6405	1063953	596916
6406	1064120	596750
6407	1064286	596585
6408	1064456	596420
6409	1064633	596261
6410	1064784	596086
6411	1064972	595932
6412	1065145	595770
6413	1065313	595605
6414	1065485	595442
6415	1065660	595281
6416	1065833	595119
6417	1065986	594945
6418	1066160	594784
6419	1066310	594609
6420	1066481	594445
6421	1066666	594290
6422	1066844	594130
6423	1067000	593959
6424	1067165	593792
6425	1067333	593627
6426	1067498	593460
6427	1067672	593299
6428	1067826	593126
6429	1067975	592950
6430	1068156	592792
6431	1068329	592630
6432	1068499	592466
6433	1068649	592291
6434	1068803	592118
6435	1068974	591955
6436	1069145	591792
6437	1069315	591628
6438	1069468	591454
6439	1069634	591288
6440	1069814	591130
6441	1069990	590969
6442	1070156	590803
6443	1070327	590639
6444	1070493	590473
6445	1070666	590311
6446	1070835	590147
