iter	Logloss
2606	0.0927454867
2607	0.09273845588
2608	0.09273050861
2609	0.09272912182
2610	0.09269358666
2611	0.09266396867
2612	0.0926616767
2613	0.09265176093
2614	0.09263747186
2615	0.09262386465
2616	0.09262238671
2617	0.0925952341
2618	0.09257491887
2619	0.09254812553
2620	0.09253508123
2621	0.09253148686
2622	0.09252421874
2623	0.09252400163
2624	0.09250256691
2625	0.0924894894
2626	0.09248780611
2627	0.09246016964
2628	0.0924436514
2629	0.09242081741
2630	0.0923832828
2631	0.09236353873
2632	0.09235959316
2633	0.09235801901
2634	0.09235130197
2635	0.09234636244
2636	0.09232481957
2637	0.09229636346
2638	0.09229527307
2639	0.09228096615
2640	0.09223387426
2641	0.09220054862
2642	0.09217678238
2643	0.09217623445
2644	0.09215971105
2645	0.09215494407
2646	0.09213586837
2647	0.09213300638
2648	0.0921169131
2649	0.09205577743
2650	0.09203126115
2651	0.09198804099
2652	0.09195239074
2653	0.09187191606
2654	0.09185403767
2655	0.09181756602
2656	0.09179680169
2657	0.09179131241
2658	0.09178031495
2659	0.09177237973
2660	0.09176975807
2661	0.09176061116
2662	0.09171816231
2663	0.09170824726
2664	0.09170694365
2665	0.09168323388
2666	0.09165915087
2667	0.09161756933
2668	0.09158897879
2669	0.0915869421
2670	0.0915654475
2671	0.09154114623
2672	0.09151755511
2673	0.09148937019
2674	0.09148762384
2675	0.09147341669
2676	0.09147286566
2677	0.09144024045
2678	0.09142644758
2679	0.09137863628
2680	0.09136079932
2681	0.09133940733
2682	0.09132033452
2683	0.09129735929
2684	0.09129722098
2685	0.09127300769
2686	0.0912113714
2687	0.09120374552
2688	0.09120352266
2689	0.09119058482
2690	0.09118761363
2691	0.09117782782
2692	0.09115162493
2693	0.09113817672
2694	0.09112017506
2695	0.09111877286
2696	0.0911039755
2697	0.09107401504
2698	0.09107236877
2699	0.09106865577
2700	0.09105562263
2701	0.09104611034
2702	0.09103639767
2703	0.09103581191
2704	0.09101125676
2705	0.09097399613
2706	0.09092952081
2707	0.09091205194
2708	0.09090513148
2709	0.09085871092
2710	0.09083377942
2711	0.09079102569
2712	0.09077457233
2713	0.0907741582
2714	0.09070963601
2715	0.09070201018
2716	0.0906647589
2717	0.09064043956
2718	0.0906361736
2719	0.09060645207
2720	0.09058145147
2721	0.09057404465
2722	0.09054335193
2723	0.09053021033
2724	0.09050605897
2725	0.09048920788
2726	0.0904551502
2727	0.09043898498
2728	0.09043361995
2729	0.09040771789
2730	0.0903976294
2731	0.09037920135
2732	0.09037882595
2733	0.09037661676
2734	0.0903578797
2735	0.09034707527
2736	0.09033293386
2737	0.09030304164
2738	0.09030228725
2739	0.09028245697
2740	0.09026396775
2741	0.09026276517
2742	0.09025904271
2743	0.09025591621
2744	0.09022052602
2745	0.0902137338
2746	0.09019275216
2747	0.09019169687
2748	0.09018004187
2749	0.0901788607
2750	0.09016867625
2751	0.09016493929
2752	0.09012485048
2753	0.0901232983
2754	0.09012302442
2755	0.0901228576
2756	0.09008419948
2757	0.09007669581
2758	0.0900752603
2759	0.09005674753
2760	0.09002384604
2761	0.08998529687
2762	0.08995547582
2763	0.08989395994
2764	0.08989375519
2765	0.08986721681
2766	0.08984602602
2767	0.08982687411
2768	0.08979014394
2769	0.0897873787
2770	0.089765493
2771	0.08973391224
2772	0.08973312247
2773	0.08973126232
2774	0.08970295807
2775	0.08970152074
2776	0.08969988767
2777	0.08967872053
2778	0.08965905199
2779	0.08963902643
2780	0.08960752375
2781	0.08958912268
2782	0.08955660001
2783	0.08955251062
2784	0.08955231025
2785	0.08954379797
2786	0.0895433702
2787	0.08953858826
2788	0.08952908294
2789	0.08948683276
2790	0.08947062379
2791	0.08946878893
2792	0.08945566249
2793	0.08945256635
2794	0.08945162932
2795	0.08942786001
2796	0.08942487211
2797	0.08937821529
2798	0.08935495266
2799	0.0892845849
2800	0.08927203092
2801	0.08925599816
2802	0.08924589595
2803	0.08921587496
2804	0.089201278
2805	0.08912855385
2806	0.08911484886
2807	0.0891087801
2808	0.08909650184
2809	0.08907976694
2810	0.0890742424
2811	0.08906655827
2812	0.08905949696
2813	0.08899496884
2814	0.08896424204
2815	0.08895219485
2816	0.08894679283
2817	0.08892692573
2818	0.08891032617
2819	0.0889002534
2820	0.08889676405
2821	0.08888770048
2822	0.08887664394
2823	0.08882895701
2824	0.08879117815
2825	0.0887726397
2826	0.08874735603
2827	0.0887265143
2828	0.08869982653
2829	0.08869529697
2830	0.08866661614
2831	0.0886483083
2832	0.08862776012
2833	0.08861487979
2834	0.08857888967
2835	0.08853656561
2836	0.08849949528
2837	0.08848549436
2838	0.08847804512
2839	0.08845346381
2840	0.08844437787
2841	0.08842769415
2842	0.08840639351
2843	0.08840542415
2844	0.08837667377
2845	0.08832129013
2846	0.08831503222
2847	0.08828876822
2848	0.08827926461
2849	0.08820902646
2850	0.0881622684
2851	0.08814491627
2852	0.08812444243
2853	0.08812365709
2854	0.08812273232
2855	0.08809795096
2856	0.08807924633
2857	0.08807903495
2858	0.08806110711
2859	0.08803996633
2860	0.08801771591
2861	0.08798187646
2862	0.08796848598
2863	0.08796823116
2864	0.08794856313
2865	0.08791278705
2866	0.08790377471
2867	0.08787019033
2868	0.08784209451
2869	0.08780465669
2870	0.08775659318
2871	0.08768448523
2872	0.08766470818
2873	0.08762345255
2874	0.08758584497
2875	0.08757650866
2876	0.0875595368
2877	0.08753513027
2878	0.08749075035
2879	0.08746613566
2880	0.08744295044
2881	0.0874334156
2882	0.08742258522
2883	0.0873812435
2884	0.08735417123
2885	0.08735261086
2886	0.08733361067
2887	0.08731947617
2888	0.08731368684
2889	0.08729438542
2890	0.08727286522
2891	0.08725664791
2892	0.08725344333
2893	0.08722095532
2894	0.08720907616
2895	0.08720848953
2896	0.08718798647
2897	0.08715597397
2898	0.08711595464
2899	0.08711162854
2900	0.08707232161
2901	0.08704825451
2902	0.08704800851
2903	0.08701798326
2904	0.08698145615
2905	0.08698047776
2906	0.08696025005
2907	0.08695897294
2908	0.08695077289
2909	0.08693941192
2910	0.08693789679
2911	0.08690542304
2912	0.086856556
2913	0.08685633933
2914	0.08684906438
2915	0.08681453111
2916	0.086801492
2917	0.08676131891
2918	0.08676108737
2919	0.0867559732
2920	0.08675161094
2921	0.08674980117
2922	0.08673571242
2923	0.08673393923
2924	0.08673188498
2925	0.08673056491
2926	0.08672780281
2927	0.08672162954
2928	0.08672125271
2929	0.08672059136
2930	0.08670060413
2931	0.08665489744
2932	0.0866241344
2933	0.08661850574
2934	0.08657773046
2935	0.08655812145
2936	0.0865277158
2937	0.0865270111
2938	0.08652662505
2939	0.08650485265
2940	0.08650153738
2941	0.08648339848
2942	0.08647414464
2943	0.08646790183
2944	0.08646041707
2945	0.08639809883
2946	0.08639543702
2947	0.08639214727
2948	0.08638765036
2949	0.08637139517
2950	0.08636670576
2951	0.08636644825
2952	0.08634183182
2953	0.08634092229
2954	0.08633029771
2955	0.08630059151
2956	0.08629733206
2957	0.08629625229
2958	0.08627233654
2959	0.08626985095
2960	0.08624048921
2961	0.08617640946
2962	0.08617154537
2963	0.08614741607
2964	0.08613075285
2965	0.08609073245
2966	0.08607645426
2967	0.08605611817
2968	0.08601437335
2969	0.08601049611
2970	0.08600186148
2971	0.08600041528
2972	0.08599866631
2973	0.08597611013
2974	0.08596026095
2975	0.08595857402
2976	0.08594291042
2977	0.08592280177
2978	0.08586442609
2979	0.08586395694
2980	0.08582980418
2981	0.08582505388
2982	0.0857506034
2983	0.08572750687
2984	0.08567961398
2985	0.08567408023
2986	0.08567312516
2987	0.08565965181
2988	0.08565277687
2989	0.08565256198
2990	0.08562040169
2991	0.08562018983
2992	0.08561775023
2993	0.0855952568
2994	0.08559400245
2995	0.08557565737
2996	0.08556402654
2997	0.08552324677
2998	0.08550526081
2999	0.08548020084
3000	0.08545136708
3001	0.08540834058
3002	0.08536962436
3003	0.08536129243
3004	0.08535573138
3005	0.0853370564
3006	0.08532323549
3007	0.08527982695
3008	0.08525780906
3009	0.08525728388
3010	0.0852554756
3011	0.08525502023
3012	0.08524637495
3013	0.08523589134
3014	0.08523562504
3015	0.0852322784
3016	0.08521201416
3017	0.08516234154
3018	0.08513797282
3019	0.0850985686
3020	0.08508680088
3021	0.08507828377
3022	0.08507066984
3023	0.0850704872
3024	0.08507003259
3025	0.0850414869
3026	0.0850405663
3027	0.0850056617
3028	0.08500327362
3029	0.08500005272
3030	0.0849938791
3031	0.08498443702
3032	0.08496379369
3033	0.08495759828
3034	0.08494853392
3035	0.08491658969
3036	0.08488531421
3037	0.08486004374
3038	0.08484821529
3039	0.08483676113
3040	0.08475525124
3041	0.08474559968
3042	0.08474459113
3043	0.08472688995
3044	0.08470900873
3045	0.08467307816
3046	0.08462498701
3047	0.0846210506
3048	0.08460241116
3049	0.08456814716
3050	0.08455639475
3051	0.08453660697
3052	0.08453646108
3053	0.08451373217
3054	0.08449890559
3055	0.08449441682
3056	0.08447367867
3057	0.08447294143
3058	0.0844314312
3059	0.0843879931
3060	0.08437937901
3061	0.08437395771
3062	0.08434399104
3063	0.08432729438
3064	0.08431823693
3065	0.08430434835
3066	0.08429248637
3067	0.08426430336
3068	0.08426169636
3069	0.08425290066
3070	0.08421756807
3071	0.08421699479
3072	0.08421594785
3073	0.08421063254
3074	0.08420372954
3075	0.08420259494
3076	0.08418723277
3077	0.08417909992
3078	0.08416063963
3079	0.08413094025
3080	0.08412641442
3081	0.08411360437
3082	0.08407054315
3083	0.08402813485
3084	0.08400990304
3085	0.08400920068
3086	0.08397863952
3087	0.08395084111
3088	0.08393207517
3089	0.08392640507
3090	0.08392573539
3091	0.08391302771
3092	0.08389389712
3093	0.08389136031
3094	0.08386851238
3095	0.08384911168
3096	0.08384850569
3097	0.08381867667
3098	0.08380678944
3099	0.08379335117
3100	0.08379314749
3101	0.08377472181
3102	0.08377265046
3103	0.08377192231
3104	0.08373823144
3105	0.08372843019
3106	0.0836879244
3107	0.0836828213
3108	0.08367803934
3109	0.08367637818
3110	0.08366984828
3111	0.08366960123
3112	0.08363296889
3113	0.08359952553
3114	0.08358889194
3115	0.08356374629
3116	0.08351966932
3117	0.0835131486
3118	0.08351279112
3119	0.08350026249
3120	0.08349165246
3121	0.08348640398
3122	0.08348607551
3123	0.08348593597
3124	0.08343569841
3125	0.08341689463
3126	0.08341502355
3127	0.08340710994
3128	0.08340638662
3129	0.0833745489
3130	0.08337420778
3131	0.08337139091
3132	0.08334040136
3133	0.08334007776
3134	0.08333698323
3135	0.08329988145
3136	0.08329729722
3137	0.08329709073
3138	0.08328400606
3139	0.08324705424
3140	0.08324684866
3141	0.08322388065
3142	0.08319316787
3143	0.08319288854
3144	0.08317600071
3145	0.08317578613
3146	0.08315998445
3147	0.08313344952
3148	0.08311192996
3149	0.08309715747
3150	0.08307600301
3151	0.0830759066
3152	0.08306899569
3153	0.08304751399
3154	0.08301040951
3155	0.08300558978
3156	0.08300549034
3157	0.0830047016
3158	0.0829687952
3159	0.08296151878
3160	0.08296103592
3161	0.08295575964
3162	0.08294432933
3163	0.08294427869
3164	0.08294362465
3165	0.08294130247
3166	0.08291641961
3167	0.08291421956
3168	0.08291418181
3169	0.08289403126
3170	0.08286457175
3171	0.08286266817
3172	0.08285603094
3173	0.08285084841
3174	0.08283873255
3175	0.08283853345
3176	0.08283344024
3177	0.08282514497
3178	0.08279954079
3179	0.08278228901
3180	0.08276015644
3181	0.08275928763
3182	0.08274293009
3183	0.08272859008
3184	0.08269564539
3185	0.08268932811
3186	0.08268096297
3187	0.08268077319
3188	0.08268051656
3189	0.08265502905
3190	0.08263478694
3191	0.08262331927
3192	0.08261797336
3193	0.0826141696
3194	0.08258775857
3195	0.0825643831
3196	0.08256421566
3197	0.08252587842
3198	0.08250794136
3199	0.08247122531
3200	0.08247087585
3201	0.08246833442
3202	0.08246436832
3203	0.08244509981
3204	0.08239204424
3205	0.08236898341
3206	0.08236229759
3207	0.0823517537
3208	0.08234162044
3209	0.08231657708
3210	0.08230310142
3211	0.08229735999
3212	0.08225520089
3213	0.08225501073
3214	0.08224788942
3215	0.08223329782
3216	0.08222968236
3217	0.08221507009
3218	0.08220160969
3219	0.08219354797
3220	0.08219313956
3221	0.08215899529
3222	0.08213720379
3223	0.08213440614
3224	0.08209245437
3225	0.08209220572
3226	0.08205220744
3227	0.08205206502
3228	0.08201496265
3229	0.08201241471
3230	0.08199400115
3231	0.08199355556
3232	0.08196747393
3233	0.08193668915
3234	0.08192103694
3235	0.08191544065
3236	0.08186710856
3237	0.0818095511
3238	0.08178131877
3239	0.08174966689
3240	0.08174934315
3241	0.0817293793
3242	0.08172408757
3243	0.08170642139
3244	0.0816949427
3245	0.08168471798
3246	0.08163581476
3247	0.08162272708
3248	0.08160939284
3249	0.08160193738
3250	0.0815936021
3251	0.08157042071
3252	0.08153649151
3253	0.08151452585
3254	0.0814887744
3255	0.0814595666
3256	0.08145215998
3257	0.08145083015
3258	0.08144046113
3259	0.08140724114
3260	0.08137320276
3261	0.08134747818
3262	0.08133963934
3263	0.0813339916
3264	0.08131871433
3265	0.08131838696
3266	0.08130979277
3267	0.08127775031
3268	0.0812488847
3269	0.08124864941
3270	0.0812471312
3271	0.08123525308
3272	0.08118707428
3273	0.08117805255
3274	0.0811719482
3275	0.08114620138
3276	0.08114595756
3277	0.08113683283
3278	0.08113647757
3279	0.08110669627
3280	0.08110574164
3281	0.08108469026
3282	0.08108437469
3283	0.08108257596
3284	0.08107108068
3285	0.0810568766
3286	0.0810497443
3287	0.08102748953
3288	0.08101925714
3289	0.0809457979
3290	0.08089063199
3291	0.08085412616
3292	0.08085393222
3293	0.08083667254
3294	0.08078584516
3295	0.08078562135
3296	0.08074806987
3297	0.08068967546
3298	0.08066402088
3299	0.08066356462
3300	0.08064855152
3301	0.08064827455
3302	0.08063123225
3303	0.08061774473
3304	0.08061538363
3305	0.08059031304
3306	0.08059007292
3307	0.08058973451
3308	0.08058890832
3309	0.08056116084
3310	0.0805608175
3311	0.08055014344
3312	0.08054967975
3313	0.08054548858
3314	0.08049377573
3315	0.08046887901
3316	0.08044091632
3317	0.08043542928
3318	0.08041967955
3319	0.08041321423
3320	0.0803902796
3321	0.08037617982
3322	0.08037597267
3323	0.0803702231
3324	0.08034840563
3325	0.08033578437
3326	0.08032397269
3327	0.08032337909
3328	0.08030117487
3329	0.08029916785
3330	0.08028064199
3331	0.08024627996
3332	0.08021892422
3333	0.08018917096
3334	0.08015877158
3335	0.08014920468
3336	0.08013755434
3337	0.08013725601
3338	0.08011637709
3339	0.08009060178
3340	0.08007437129
3341	0.08006782777
3342	0.08003232501
3343	0.08002194872
3344	0.08001227409
3345	0.08001218731
3346	0.08000107252
3347	0.07999744691
3348	0.07996582726
3349	0.07994586519
3350	0.07994230792
3351	0.07991903821
3352	0.07991891309
3353	0.07989609667
3354	0.07985038493
3355	0.07983969521
3356	0.07982235025
3357	0.07982079992
3358	0.07978771779
3359	0.07976680403
3360	0.0797362922
3361	0.07972771248
3362	0.07970298605
3363	0.07970022926
3364	0.0796682561
3365	0.07966776202
3366	0.07966714891
3367	0.07966543572
3368	0.07964130895
3369	0.07963320619
3370	0.07961395691
3371	0.0795907714
3372	0.07958748133
3373	0.07955626328
3374	0.07954793163
3375	0.07953661858
3376	0.07951866743
3377	0.07949008365
3378	0.07948555485
3379	0.07946279658
3380	0.07943700884
3381	0.07940068156
3382	0.0793866233
3383	0.07934331742
3384	0.07929383725
3385	0.07926079405
3386	0.07924570835
3387	0.07923812836
3388	0.0792240099
3389	0.07916037166
3390	0.07910903418
3391	0.07907006529
3392	0.07905160986
3393	0.07902460553
3394	0.0790133024
3395	0.07898501065
3396	0.07894897586
3397	0.07894346215
3398	0.07892790915
3399	0.07892181123
3400	0.07889795364
3401	0.07884446846
3402	0.07878787488
3403	0.07876941388
3404	0.07874752609
3405	0.07874046999
3406	0.07872021175
3407	0.07870361078
3408	0.07869461097
3409	0.07868651984
3410	0.07868303784
3411	0.07865717451
3412	0.07863562483
3413	0.07863485408
3414	0.07862681233
3415	0.07858952702
3416	0.07855445248
3417	0.07854920775
3418	0.07853061493
3419	0.07851704131
3420	0.0784738914
3421	0.07845704294
3422	0.07840613149
3423	0.07838475711
3424	0.07833708174
3425	0.07830676276
3426	0.07827617122
3427	0.07826035384
3428	0.07824728176
3429	0.07823638316
3430	0.07822557668
3431	0.07818308787
3432	0.07814538114
3433	0.0781300046
3434	0.07811648208
3435	0.07809780847
3436	0.07805800912
3437	0.07803752571
3438	0.07799968529
3439	0.07798714577
3440	0.07791582633
3441	0.07788611649
3442	0.07788571938
3443	0.077869248
3444	0.07786544972
3445	0.07786233046
3446	0.07785745717
3447	0.07783208017
3448	0.07783163703
3449	0.07779923845
3450	0.07775729367
3451	0.077753643
3452	0.07772609821
3453	0.07770929862
3454	0.07767702449
3455	0.07763432744
3456	0.07763295334
3457	0.07760470227
3458	0.07759100902
3459	0.0775795548
3460	0.07756630167
3461	0.07753239239
3462	0.07751993433
3463	0.07749019672
3464	0.07747385577
3465	0.07744184701
3466	0.07738581517
3467	0.07738561103
3468	0.07736954243
3469	0.07734870997
3470	0.07730761038
3471	0.07727533058
3472	0.07727059643
3473	0.07726783325
3474	0.07724546338
3475	0.07720548001
3476	0.07717328922
3477	0.07716864016
3478	0.07714319633
3479	0.07712772005
3480	0.07712591078
3481	0.07709566807
3482	0.07709560972
3483	0.07704615881
3484	0.07703614296
3485	0.07702489973
3486	0.07700597303
3487	0.07697643564
3488	0.07694906562
3489	0.07692490481
3490	0.07691226264
3491	0.07687332073
3492	0.07685335464
3493	0.07684647689
3494	0.07681663454
3495	0.07680535506
3496	0.07675093218
3497	0.07670873696
3498	0.07668307538
3499	0.07666923003
3500	0.0766657306
3501	0.07663255115
3502	0.076598384
3503	0.07659740605
3504	0.07659644902
3505	0.07658798301
3506	0.07655399576
3507	0.07652107373
3508	0.0765156007
3509	0.07648008216
3510	0.07645548289
3511	0.07643986442
3512	0.07643957497
3513	0.07643449848
3514	0.07643357694
3515	0.07642613309
3516	0.07642266288
3517	0.07640468141
3518	0.07640173029
3519	0.07637035208
3520	0.07636116022
3521	0.07634908347
3522	0.07634368936
3523	0.07633994152
3524	0.07631580494
3525	0.07629103424
3526	0.0762905181
3527	0.07628535195
3528	0.07624699968
3529	0.07620008621
3530	0.07617779667
3531	0.07609856508
3532	0.07609314395
3533	0.07608856154
3534	0.07607110055
3535	0.07606376588
3536	0.07603360288
3537	0.07600752548
3538	0.07596454008
3539	0.0759437762
3540	0.07594289234
3541	0.07590049968
3542	0.07588896852
3543	0.07588254337
3544	0.07586949764
3545	0.07585797876
3546	0.07584198448
3547	0.07583945909
3548	0.07583899414
3549	0.07581559742
3550	0.07580888086
3551	0.07580880168
3552	0.07575923554
3553	0.07574482402
3554	0.07574441674
3555	0.07573351666
3556	0.07572877005
3557	0.07568067593
3558	0.0756581219
3559	0.07564909459
3560	0.07564606555
3561	0.07563449331
3562	0.07562780914
3563	0.07561554277
3564	0.07558622292
3565	0.07558566094
3566	0.07554791417
3567	0.07553900426
3568	0.07551482135
3569	0.07550484343
3570	0.07550444948
3571	0.07547311979
3572	0.07545783674
3573	0.07545757147
3574	0.07543374578
3575	0.0754281039
3576	0.07539463347
3577	0.07538893617
3578	0.07538415314
3579	0.07535942422
3580	0.07534633243
3581	0.07534594605
3582	0.0753382175
3583	0.07533736063
3584	0.07528910333
3585	0.07528827519
3586	0.07528747355
3587	0.07528742542
3588	0.07528425419
3589	0.07528410473
3590	0.07526723322
3591	0.07526702607
3592	0.07525501169
3593	0.07524007834
3594	0.07524003184
3595	0.07523998056
3596	0.07523787952
3597	0.07523618217
3598	0.07522034912
3599	0.07519538752
3600	0.07515657205
3601	0.07513748252
3602	0.07512134032
3603	0.07511285013
3604	0.07511256039
3605	0.07511169231
3606	0.07511164695
3607	0.07511136719
3608	0.07511118512
3609	0.0751105018
3610	0.07507575152
3611	0.07507333478
3612	0.07507031179
3613	0.07506067033
3614	0.07504760412
3615	0.07502881845
3616	0.07502863566
3617	0.07499785553
3618	0.0749976814
3619	0.07499723723
3620	0.07498959227
3621	0.07498714437
3622	0.07496232004
3623	0.07496211075
3624	0.07496167606
3625	0.07496155473
3626	0.07492983364
3627	0.07492967816
3628	0.07492599125
3629	0.07490667518
3630	0.07490642995
3631	0.07489522516
3632	0.0748950731
3633	0.07488908098
3634	0.07486494269
3635	0.07486479055
3636	0.07484538324
3637	0.07480502891
3638	0.07480230406
3639	0.07480134679
3640	0.07478888156
3641	0.07478814281
3642	0.07478690296
3643	0.07478685959
3644	0.07478669595
3645	0.07477080832
3646	0.07477061813
3647	0.07476033104
3648	0.07473209919
3649	0.07473187854
3650	0.07470740224
3651	0.07466041262
3652	0.07463178567
3653	0.07461349452
3654	0.07461303474
3655	0.07461229515
3656	0.0745995353
3657	0.07458960185
3658	0.07458032745
3659	0.07458014152
3660	0.07458000515
3661	0.07455930775
3662	0.07454735778
3663	0.07452588389
3664	0.07452572871
3665	0.07451085694
3666	0.07449654682
3667	0.07449640363
3668	0.07449631985
3669	0.07449136016
3670	0.07449121239
3671	0.07447858539
3672	0.07442383193
3673	0.07441023047
3674	0.07441010408
3675	0.07438888254
3676	0.07438865192
3677	0.0743881576
3678	0.07438056292
3679	0.07437668983
3680	0.07437123433
3681	0.07437102036
3682	0.074368889
3683	0.07436874885
3684	0.0743654368
3685	0.07436515444
3686	0.0743632665
3687	0.07435011822
3688	0.07435005327
3689	0.07434984889
3690	0.07434807548
3691	0.07431821655
3692	0.07427630372
3693	0.07425507176
3694	0.07422680188
3695	0.07421274405
3696	0.07419550672
3697	0.07416647464
3698	0.07415276414
3699	0.0741332866
3700	0.07412237085
3701	0.07410140491
3702	0.07408509644
3703	0.07407590959
3704	0.07407323652
3705	0.07406991626
3706	0.07405033956
3707	0.0740343321
3708	0.07401028778
3709	0.07401014318
3710	0.07400988937
3711	0.07399979518
3712	0.07398140109
3713	0.07397831667
3714	0.07397562454
3715	0.0739724018
3716	0.07395851157
3717	0.0739579048
3718	0.07394363522
3719	0.07394348722
3720	0.07393729694
3721	0.07389941229
3722	0.07389901274
3723	0.07389841111
3724	0.07389827311
3725	0.07389813771
3726	0.07387911651
3727	0.07387677588
3728	0.07386492629
3729	0.07386472275
3730	0.07386420365
3731	0.0738489179
3732	0.07384881377
3733	0.07384651947
3734	0.07379145565
3735	0.07378861787
3736	0.07378845736
3737	0.07378755604
3738	0.0737873859
3739	0.07378688307
3740	0.07377757017
3741	0.07376309682
3742	0.07376296561
3743	0.07376290412
3744	0.07376277914
3745	0.07376271855
3746	0.07376261601
3747	0.07376256431
3748	0.07372840528
3749	0.07372827439
3750	0.07372814418
3751	0.07372798744
3752	0.07372294797
3753	0.07372287326
3754	0.07369808982
3755	0.07366806728
3756	0.07366801521
3757	0.07366787501
3758	0.07366769515
3759	0.07366767317
3760	0.07366019123
3761	0.07364938643
3762	0.07364882057
3763	0.07364849602
3764	0.07362058893
3765	0.07361008751
3766	0.07359626477
3767	0.07359610922
3768	0.07359604114
3769	0.07358869986
3770	0.07358856258
3771	0.07358852653
3772	0.07358839103
3773	0.07358817589
3774	0.07358457913
3775	0.07358410524
3776	0.07356353296
3777	0.07355534363
3778	0.07349053592
3779	0.07346124801
3780	0.07346066351
3781	0.07345214984
3782	0.07341430487
3783	0.07338831371
3784	0.07338381112
3785	0.07337187067
3786	0.07336375026
3787	0.07336361696
3788	0.07336315367
3789	0.07335958744
3790	0.07335355456
3791	0.07335351771
3792	0.07335348124
3793	0.07332358416
3794	0.0733179771
3795	0.07331783549
3796	0.07328621058
3797	0.07328617804
3798	0.07328614188
3799	0.07328347059
3800	0.07327515162
3801	0.07325405611
3802	0.07324008022
3803	0.07323962762
3804	0.07319237775
3805	0.07319169784
3806	0.07318723239
3807	0.07318671257
3808	0.07318211488
3809	0.07316710199
3810	0.07315408793
3811	0.07315406822
3812	0.07314663907
3813	0.07307657173
3814	0.07303305053
3815	0.07301353777
3816	0.07299742746
3817	0.07298134977
3818	0.07296438715
3819	0.07294297974
3820	0.07292606946
3821	0.07290838716
3822	0.07289669576
3823	0.072877024
3824	0.07286897377
3825	0.07284316542
3826	0.07283176724
3827	0.07283064846
3828	0.0728303295
3829	0.07282292943
3830	0.07282104811
3831	0.0728014601
3832	0.07280140275
3833	0.07275823335
3834	0.07275799726
3835	0.07275424194
3836	0.07273240792
3837	0.07272903277
3838	0.07270370045
3839	0.07269130901
3840	0.07269093733
3841	0.07269086251
3842	0.07268296781
3843	0.07265876114
3844	0.07265135286
3845	0.07263103234
3846	0.07261200588
3847	0.07261032346
3848	0.07259575993
3849	0.07258503834
3850	0.07258489701
3851	0.07257979303
3852	0.07257250472
3853	0.07255144017
3854	0.07254225446
3855	0.07252694498
3856	0.07250054417
3857	0.0725003162
3858	0.0724907016
3859	0.07246971526
3860	0.0724570526
3861	0.07244336861
3862	0.0723961024
3863	0.07237117091
3864	0.0723573826
3865	0.07235725185
3866	0.07230814848
3867	0.07230092022
3868	0.07227961494
3869	0.0722746815
3870	0.07227388902
3871	0.07226588061
3872	0.07226051167
3873	0.07225202466
3874	0.07220294755
3875	0.0721884519
3876	0.07216390735
3877	0.07214482187
3878	0.07213863003
3879	0.07213747511
3880	0.07210002824
3881	0.07209969847
3882	0.07209927391
3883	0.07209391691
3884	0.07209387073
3885	0.07209378774
3886	0.07204623868
3887	0.07202516126
3888	0.07200669513
3889	0.07199991288
3890	0.07199974526
3891	0.07199969655
3892	0.0719910162
3893	0.07198441607
3894	0.07197547388
3895	0.07196782727
3896	0.07193052401
3897	0.0719061292
3898	0.07189090288
3899	0.0718810486
3900	0.07187685508
3901	0.07182020283
3902	0.07181387918
3903	0.07181243989
3904	0.07181175614
3905	0.07178699594
3906	0.07176439105
3907	0.07173029441
3908	0.07169182104
3909	0.07166591185
3910	0.07166357576
3911	0.07165900913
3912	0.07162732341
3913	0.07159970247
3914	0.07157906399
3915	0.07153502574
3916	0.07151290486
3917	0.07149016702
3918	0.07143875212
3919	0.07142263272
3920	0.07141981878
3921	0.07140655659
3922	0.07135632521
3923	0.07134350505
3924	0.07133798634
3925	0.07128331878
3926	0.07127552
3927	0.07126228384
3928	0.07124699115
3929	0.07124342647
3930	0.07121157002
3931	0.07116343891
3932	0.07115692275
3933	0.07114627269
3934	0.07113927777
3935	0.0711364292
3936	0.07111829856
3937	0.07110537354
3938	0.07109444374
3939	0.07108804836
3940	0.07105695222
3941	0.07103443095
3942	0.07101264031
3943	0.07099019297
3944	0.07095937679
3945	0.07095170524
3946	0.07090832133
3947	0.07088255846
3948	0.07085522115
3949	0.07084253891
3950	0.07081794891
3951	0.07079723574
3952	0.07074307531
3953	0.07071704695
3954	0.07069926745
3955	0.07069829157
3956	0.07068343259
3957	0.07068132805
3958	0.07066513822
3959	0.07065379191
3960	0.0706470642
3961	0.07064286259
3962	0.07064138195
3963	0.07061938509
3964	0.0705876498
3965	0.07058099347
3966	0.07054968641
3967	0.0705234156
3968	0.07050331151
3969	0.07048587489
3970	0.07048234015
3971	0.07047854954
3972	0.07046757476
3973	0.07045978605
3974	0.07043733981
3975	0.07042237005
3976	0.07042021845
3977	0.07041049536
3978	0.07038416855
3979	0.07037005419
3980	0.07033906908
3981	0.07033492317
3982	0.07033316732
3983	0.07033300932
3984	0.0703194948
3985	0.07031136714
3986	0.07029955804
3987	0.07028110034
3988	0.07025101221
3989	0.07021933646
3990	0.07019413151
3991	0.07018527847
3992	0.07018409221
3993	0.07018218431
3994	0.07016031415
3995	0.07014253826
3996	0.07013555271
3997	0.0701009682
3998	0.07009189484
3999	0.07005499218
4000	0.07003056022
4001	0.07001339699
4002	0.070011793
4003	0.06999719617
4004	0.06997528143
4005	0.06996200328
